pmid,title,journal,pubdate,query_families,keyword_domains,priority_score,candidate_status
28129684,The Effect of Artemisia fragrans Willd: Essential Oil on Inducible Nitric Oxide Synthase Gene Expression and Nitric Oxide Production in Lipopolysaccharide-stimulated Murine Macrophage Cell Line.,"Iranian journal of allergy, asthma, and immunology",2016 Dec,terpene_essential_oil;biosynthesis_genes;safety,chemistry,2,title_priority_only
27451252,"A new chemical tool for absinthe producers, quantification of α/β-thujone and the bitter components in Artemisia absinthium.",Food chemistry,2016 Dec 15,terpene_essential_oil;safety,phenotype,2,title_priority_only
26745979,Dual symbiosis between Piriformospora indica and Azotobacter chroococcum enhances the artemisinin content in Artemisia annua L.,World journal of microbiology & biotechnology,2016 Feb,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone,2,title_priority_only
26792321,Antinociceptive activity of the essential oil from Artemisia ludoviciana.,Journal of ethnopharmacology,2016 Feb 17,terpene_essential_oil,chemistry,2,title_priority_only
26901188,Investigation of the Antiproliferative Properties of Natural Sesquiterpenes from Artemisia asiatica and Onopordum acanthium on HL-60 Cells in Vitro.,International journal of molecular sciences,2016 Feb 17,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes,chemistry,2,title_priority_only
26909993,Salicylic acid-induced changes in physiological parameters and genes of the flavonoid biosynthesis pathway in Artemisia vulgaris and Dendranthema nankingense during aphid feeding.,Genetics and molecular research : GMR,2016 Feb 19,biosynthesis_genes,genomics,2,title_priority_only
26709305,Analysis of the major chiral compounds of Artemisia herba-alba essential oils (EOs) using reconstructed vibrational circular dichroism (VCD) spectra: En route to a VCD chiral signature of EOs.,Analytica chimica acta,2016 Jan 15,terpene_essential_oil;safety,chemistry,2,title_priority_only
26696523,Nitric Oxide Inhibitory Dimeric Sesquiterpenoids from Artemisia rupestris.,Journal of natural products,2016 Jan 22,terpene_essential_oil;biosynthesis_genes,chemistry,2,title_priority_only
26476297,Multivariate data analysis and metabolic profiling of artemisinin and related compounds in high yielding varieties of Artemisia annua field-grown in Madagascar.,Journal of pharmaceutical and biomedical analysis,2016 Jan 5,sesquiterpene_lactone;biosynthesis_genes,lactone,2,title_priority_only
26894818,Anti-inflammatory and blood stasis activities of essential oil extracted from Artemisia argyi leaf in animals.,Journal of natural medicines,2016 Jul,terpene_essential_oil,chemistry,2,title_priority_only
27250562,"Artemisinin-based antimalarial research: application of biotechnology to the production of artemisinin, its mode of action, and the mechanism of resistance of Plasmodium parasites.",Journal of natural medicines,2016 Jul,terpene_essential_oil;sesquiterpene_lactone;antiparasitic,lactone;phenotype,2,title_priority_only
27286334,Vapour and Liquid-Phase Artemisia annua Essential Oil Activities against Several Clinical Strains of Candida.,Planta medica,2016 Jul,terpene_essential_oil;safety,chemistry,2,title_priority_only
33473501,The complete chloroplast genome sequences of Artemisia gmelinii andArtemisia capillaris (Asteraceae).,"Mitochondrial DNA. Part B, Resources",2016 Jul 6,genomics_phylogenomics,genomics,2,title_priority_only
27251864,Rol genes enhance the biosynthesis of antioxidants in Artemisia carvifolia Buch.,BMC plant biology,2016 Jun 2,biosynthesis_genes,genomics,2,title_priority_only
33490395,Complete chloroplast genome sequence of Artemisia fukudo Makino (Asteraceae).,"Mitochondrial DNA. Part B, Resources",2016 Jun 20,genomics_phylogenomics,genomics,2,title_priority_only
26360801,Expression of β-glucosidase increases trichome density and artemisinin content in transgenic Artemisia annua plants.,Plant biotechnology journal,2016 Mar,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;genomics_phylogenomics;antiparasitic,lactone,2,title_priority_only
26858285,Branch Pathway Blocking in Artemisia annua is a Useful Method for Obtaining High Yield Artemisinin.,Plant & cell physiology,2016 Mar,terpene_essential_oil;sesquiterpene_lactone;diterpene_triterpene;biosynthesis_genes;genomics_phylogenomics;antiparasitic,lactone,2,title_priority_only
26822789,Development of a Specific Monoclonal Antibody for the Quantification of Artemisinin in Artemisia annua and Rat Serum.,Analytical chemistry,2016 Mar 1,terpene_essential_oil;sesquiterpene_lactone;antiparasitic;safety,lactone,2,title_priority_only
33473468,"The complete chloroplast genome sequence of medicinal plant, Artemisia argyi.","Mitochondrial DNA. Part B, Resources",2016 Mar 29,genomics_phylogenomics,genomics,2,title_priority_only
27233360,Proficiencies of Artemisia scoparia against CCl4 induced DNA damages and renal toxicity in rat.,BMC complementary and alternative medicine,2016 May 27,biosynthesis_genes;safety,phenotype,2,title_priority_only
27142388,Cellular engineering of Artemisia annua and Artemisia dubia with the rol ABC genes for enhanced production of potent anti-malarial drug artemisinin.,Malaria journal,2016 May 4,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;genomics_phylogenomics;antiparasitic,lactone,2,title_priority_only
27339275,Root regulation of artemisinin production in Artemisia annua: trichome and metabolite evidence.,Planta,2016 Nov,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone,2,title_priority_only
27773616,Compartmentalized Metabolic Engineering for Artemisinin Biosynthesis and Effective Malaria Treatment by Oral Delivery of Plant Cells.,Molecular plant,2016 Nov 7,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone;genomics,2,title_priority_only
27523085,Lethal and Sublethal Effects of Essential Oils From Artemisia khorassanica and Vitex pseudo-negundo Against Plodia interpunctella (Lepidoptera: Pyralidae).,Environmental entomology,2016 Oct,terpene_essential_oil;safety,chemistry,2,title_priority_only
27565777,"Cumulative role of bioinoculants on growth, antioxidant potential and artemisinin content in Artemisia annua L. under organic field conditions.",World journal of microbiology & biotechnology,2016 Oct,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone,2,title_priority_only
26404704,"Chemical composition and antimicrobial activity of essential oils from Acantholippia deserticola, Artemisia proceriformis, Achillea micrantha and Libanotis buchtormensis against phytopathogenic bacteria and fungi.",Natural product research,2016 Sep,terpene_essential_oil;safety,chemistry,2,title_priority_only
27388340,Overexpression of a Novel NAC Domain-Containing Transcription Factor Gene (AaNAC1) Enhances the Content of Artemisinin and Increases Tolerance to Drought and Botrytis cinerea in Artemisia annua.,Plant & cell physiology,2016 Sep,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;genomics_phylogenomics;antiparasitic,lactone,2,title_priority_only
30807041,Compositional Variability and Toxic Activity of Mugwort (Artemisia vulgaris) Essential Oils.,Natural product communications,2016 Sep,terpene_essential_oil;safety,chemistry,2,title_priority_only
27318275,Chemical composition and biological activities of Artemisia judaica essential oil from southern desert of Jordan.,Journal of ethnopharmacology,2016 Sep 15,terpene_essential_oil;biosynthesis_genes;safety,chemistry,2,title_priority_only
27980582,"Chemical Constituents, Antimicrobial, Cytotoxicity, Mutagenic and Antimutagenic Effects of Artemisia ciniformis.",Iranian journal of pharmaceutical research : IJPR,2016 Summer,terpene_essential_oil,phenotype,2,title_priority_only
28301522,Quantification of santonin in eight species of Artemisia from Kazakhstan by means of HPLC-UV: Method development and validation.,PloS one,2017,terpene_essential_oil;sesquiterpene_lactone;antiparasitic;safety,lactone,2,title_priority_only
28350868,Correction: Quantification of santonin in eight species of Artemisia from Kazakhstan by means of HPLC-UV: Method development and validation.,PloS one,2017,sesquiterpene_lactone,lactone,2,title_priority_only
28533790,"AaPDR3, a PDR Transporter 3, Is Involved in Sesquiterpene β-Caryophyllene Transport in Artemisia annua.",Frontiers in plant science,2017,sesquiterpene_lactone,chemistry,2,title_priority_only
28861412,Stable Production of the Antimalarial Drug Artemisinin in the Moss Physcomitrella patens.,Frontiers in bioengineering and biotechnology,2017,sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone;phenotype,2,title_priority_only
30520605,Methyl 3-(5-(prop-1-yn-1-yl)thiophen-2-yl)propanoate: A Rare Acetylene Derivative from Artemisia absinthium Root Essential Oil.,Natural product communications,2017 Apr,terpene_essential_oil,chemistry,2,title_priority_only
28440881,Overexpression of a type-I isopentenyl pyrophosphate isomerase of Artemisia annua in the cytosol leads to high arteannuin B production and artemisinin increase.,The Plant journal : for cell and molecular biology,2017 Aug,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone,2,title_priority_only
28381767,Volatile Components of the Essential Oil of Artemisia montana and Their Sedative Effects.,Journal of oleo science,2017 Aug 1,terpene_essential_oil;biosynthesis_genes;safety,chemistry,2,title_priority_only
28800082,Complete Chloroplast Genome Sequence and Phylogenetic Analysis of the Medicinal Plant Artemisia annua.,"Molecules (Basel, Switzerland)",2017 Aug 11,sesquiterpene_lactone;genomics_phylogenomics;antiparasitic,genomics,2,title_priority_only
29122483,New terpenoids and thiophene derivatives from the aerial parts of Artemisia sieversiana.,Bioorganic & medicinal chemistry letters,2017 Dec 15,terpene_essential_oil;biosynthesis_genes;safety,chemistry,2,title_priority_only
27187805,A new irregular monoterpene acetate along with eight known compounds with antifungal potential from the aerial parts of Artemisia incisa Pamp (Asteraceae).,Natural product research,2017 Feb,terpene_essential_oil,chemistry,2,title_priority_only
28193253,Artemisia spp. essential oils against the disease-carrying blowfly Calliphora vomitoria.,Parasites & vectors,2017 Feb 13,terpene_essential_oil;safety,chemistry,2,title_priority_only
27773251,Extraction mechanism of ultrasound assisted extraction and its effect on higher yielding and purity of artemisinin crystals from Artemisia annua L. leaves.,Ultrasonics sonochemistry,2017 Jan,terpene_essential_oil;sesquiterpene_lactone;antiparasitic,lactone,2,title_priority_only
27928139,Bioactivities and Chemical Constituents of Essential Oil Extracted from Artemisia anethoides Against Two Stored Product Insects.,Journal of oleo science,2017 Jan 1,terpene_essential_oil;safety,chemistry,2,title_priority_only
28143473,"Chemical composition, vasorelaxant, antioxidant and antiplatelet effects of essential oil of Artemisia campestris L. from Oriental Morocco.",BMC complementary and alternative medicine,2017 Jan 31,terpene_essential_oil;safety,chemistry,2,title_priority_only
28327802,In vitro and in vivo antileishmanial activity of Artemisia annua L. leaf powder and its potential usefulness in the treatment of uncomplicated cutaneous leishmaniasis in humans.,Revista da Sociedade Brasileira de Medicina Tropical,2017 Jan-Feb,antiparasitic;safety,phenotype,2,title_priority_only
28488391,Essential Oil Variability in Natural Populations of Artemisia campestris (L.) and Artemisia herba-alba (Asso) and Incidence on Antiacetylcholinesterase and Antioxidant Activities.,Chemistry & biodiversity,2017 Jul,terpene_essential_oil;biosynthesis_genes;safety,chemistry,2,title_priority_only
28620813,"An in-silico insight into the substrate binding characteristics of the active site of amorpha-4, 11-diene synthase, a key enzyme in artemisinin biosynthesis.",Journal of molecular modeling,2017 Jul,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone;genomics,2,title_priority_only
28642094,Investigation of the component in Artemisia annua L. leading to enhanced antiplasmodial potency of artemisinin via regulation of its metabolism.,Journal of ethnopharmacology,2017 Jul 31,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic;safety,lactone,2,title_priority_only
28930253,In Vitro and In Vivo Evaluation of Essential Oil from Artemisia absinthium L. Formulated in Nanocochleates against Cutaneous Leishmaniasis.,"Medicines (Basel, Switzerland)",2017 Jun 9,terpene_essential_oil;antiparasitic,chemistry,2,title_priority_only
27546287,The genus Artemisia L. in the northern region of Saudi Arabia: essential oil variability and antibacterial activities.,Natural product research,2017 Mar,terpene_essential_oil,chemistry,2,title_priority_only
28286732,Water deficit-induced oxidative stress affects artemisinin content and expression of proline metabolic genes in Artemisia annua L.,FEBS open bio,2017 Mar,sesquiterpene_lactone,lactone,2,title_priority_only
28477002,Biosynthesis of silver nanoparticles using Artemisia annua callus for inhibiting stem-end bacteria in cut carnation flowers.,IET nanobiotechnology,2017 Mar,biosynthesis_genes,genomics,2,title_priority_only
28207974,AaMYB1 and its orthologue AtMYB61 affect terpene metabolism and trichome development in Artemisia annua and Arabidopsis thaliana.,The Plant journal : for cell and molecular biology,2017 May,terpene_essential_oil;sesquiterpene_lactone;diterpene_triterpene;biosynthesis_genes;genomics_phylogenomics;antiparasitic,chemistry,2,title_priority_only
28346993,Artemisia sieberi Besser essential oil and treatment of fungal infections.,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,2017 May,terpene_essential_oil;safety,chemistry,2,title_priority_only
28438564,Essential oil of Artemisia argyi suppresses inflammatory responses by inhibiting JAK/STATs activation.,Journal of ethnopharmacology,2017 May 23,terpene_essential_oil;diterpene_triterpene;biosynthesis_genes;safety,chemistry,2,title_priority_only
28840973,Absolute configuration of the ocimene monoterpenoids from Artemisia absinthium.,Chirality,2017 Nov,terpene_essential_oil,chemistry,2,title_priority_only
29318819,[Analysis of spatial distribution of artemisinin in Artemisia annua in China].,Zhongguo Zhong yao za zhi = Zhongguo zhongyao zazhi = China journal of Chinese materia medica,2017 Nov,terpene_essential_oil;sesquiterpene_lactone;antiparasitic,lactone,2,title_priority_only
28254675,From ancient herb to modern drug: Artemisia annua and artemisinin for cancer therapy.,Seminars in cancer biology,2017 Oct,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic;safety,lactone,2,title_priority_only
28810533,Deltamethrin induced oxidative stress in kidney and brain of rats: Protective effect of Artemisia campestris essential oil.,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,2017 Oct,terpene_essential_oil;biosynthesis_genes;safety,chemistry,2,title_priority_only
29111190,"Chemical composition, antioxidant and antibacterial activities of essential oil and methanol extract of Artemisia vulgaris and Gaultheria fragrantissima collected from Nepal.",Asian Pacific journal of tropical medicine,2017 Oct,terpene_essential_oil;safety,chemistry,2,title_priority_only
28719862,Green biosynthesis of silver nanoparticles using leaves extract of Artemisia vulgaris and their potential biomedical applications.,"Colloids and surfaces. B, Biointerfaces",2017 Oct 1,biosynthesis_genes,genomics,2,title_priority_only
28956447,"Artemisians A-D, Diseco-guaianolide Involved Heterodimeric [4 + 2] Adducts from Artemisia argyi.",Organic letters,2017 Oct 6,sesquiterpene_lactone,lactone,2,title_priority_only
29218944,[Activity of essential oil extracted from Artemisia argyi in inducing apoptosis of Candida albicans].,Zhongguo Zhong yao za zhi = Zhongguo zhongyao zazhi = China journal of Chinese materia medica,2017 Sep,terpene_essential_oil;biosynthesis_genes,chemistry,2,title_priority_only
29117375,Fumigant Toxicity and Sublethal Effects of Artemisia khorassanica and Artemisia sieberi on Sitotroga cerealella (Lepidoptera: Gelechiidae).,Journal of insect science (Online),2017 Sep 1,terpene_essential_oil;safety,phenotype,2,title_priority_only
28930281,"The Genus Artemisia: a 2012-2017 Literature Review on Chemical Composition, Antimicrobial, Insecticidal and Antioxidant Activities of Essential Oils.","Medicines (Basel, Switzerland)",2017 Sep 12,terpene_essential_oil;safety,chemistry,2,title_priority_only
28644710,"Study of artemisinin and sugar accumulation in Artemisia vulgaris and Artemisia dracunculus ""hairy"" root cultures.",Preparative biochemistry & biotechnology,2017 Sep 14,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone,2,title_priority_only
29636758,Selection and Clonal Propagation of High Artemisinin Genotypes of Artemisia annua.,Frontiers in plant science,2018,sesquiterpene_lactone;antiparasitic,lactone,2,title_priority_only
29706981,Increase in Artemisia annua Plant Biomass Artemisinin Content and Guaiacol Peroxidase Activity Using the Arbuscular Mycorrhizal Fungus Rhizophagus irregularis.,Frontiers in plant science,2018,sesquiterpene_lactone,lactone,2,title_priority_only
30659538,Role of 2-Dimensional Autocorrelation Descriptors in Predicting Antimalarial Activity of Artemisinin and its Aanalogues: A QSAR Study.,Current topics in medicinal chemistry,2018,terpene_essential_oil;sesquiterpene_lactone;antiparasitic,lactone;phenotype,2,title_priority_only
29518326,Nitric Oxide Inhibitory Sesquiterpenoids and Its Dimers from Artemisia freyniana.,Journal of natural products,2018 Apr 27,terpene_essential_oil,chemistry,2,title_priority_only
29657004,Artemisinin and Artemisia annua leaves alleviate Eimeria tenella infection by facilitating apoptosis of host cells and suppressing inflammatory response.,Veterinary parasitology,2018 Apr 30,terpene_essential_oil;sesquiterpene_lactone;antiparasitic,lactone,2,title_priority_only
30044501,Identification and Quantification of Thujone in a Case of Poisoning Due to Repeated Ingestion of an Infusion of Artemisia Vulgaris L.,Journal of food science,2018 Aug,terpene_essential_oil;safety,phenotype,2,title_priority_only
30200700,"[Prokaryotic expression， purification and crystallization of CYP71AV1, key enzyme in artemisinin biosynthesis].",Zhongguo Zhong yao za zhi = Zhongguo zhongyao zazhi = China journal of Chinese materia medica,2018 Aug,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone;genomics,2,title_priority_only
33474361,The complete chloroplast genome and phylogeny of Artemisia selengensis in Dongting Lake.,"Mitochondrial DNA. Part B, Resources",2018 Aug 17,genomics_phylogenomics,genomics,2,title_priority_only
30139985,Expression of key genes affecting artemisinin content in five Artemisia species.,Scientific reports,2018 Aug 23,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone,2,title_priority_only
30555086,The jasmonate-responsive transcription factor CbWRKY24 regulates terpenoid biosynthetic genes to promote saponin biosynthesis in Conyza blinii H. Lév.,Journal of genetics,2018 Dec,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;genomics_phylogenomics,chemistry;genomics,2,title_priority_only
28877539,Liquid and Vapor-Phase Activity of Artemisia annua Essential Oil against Pathogenic Malassezia spp.,Planta medica,2018 Feb,terpene_essential_oil,chemistry,2,title_priority_only
29164813,Chemical Polymorphism of Essential Oils of Artemisia vulgaris Growing Wild in Lithuania.,Chemistry & biodiversity,2018 Feb,terpene_essential_oil;safety,chemistry,2,title_priority_only
29467423,Transcriptome changes induced by abiotic stresses in Artemisia annua.,Scientific reports,2018 Feb 21,sesquiterpene_lactone;genomics_phylogenomics;antiparasitic,genomics,2,title_priority_only
29301032,ARTEMISININ BIOSYNTHESIS PROMOTING KINASE 1 positively regulates artemisinin biosynthesis through phosphorylating AabZIP1.,Journal of experimental botany,2018 Feb 23,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;genomics_phylogenomics;antiparasitic,lactone;genomics,2,title_priority_only
29476116,HMG-CoA reductase from Camphor Tulsi (Ocimum kilimandscharicum) regulated MVA dependent biosynthesis of diverse terpenoids in homologous and heterologous plant systems.,Scientific reports,2018 Feb 23,terpene_essential_oil;biosynthesis_genes;genomics_phylogenomics,chemistry;genomics,2,title_priority_only
29414844,"Efficacy of Compounds Isolated from the Essential Oil of Artemisia lavandulaefolia in Control of the Cigarette Beetle, Lasioderma serricorne.","Molecules (Basel, Switzerland)",2018 Feb 7,terpene_essential_oil;safety,chemistry,2,title_priority_only
28675464,"Chemical composition, antimicromicrobial activity and insecticidal activity against the lesser mealworm Alphitobius diaperinus (Panzer) (Coleoptera: Tenebrionidae) of Origanum vulgare L. ssp. hirtum (Link) and Artemisia dracunculus L. essential oils.",Journal of the science of food and agriculture,2018 Jan,terpene_essential_oil,chemistry,2,title_priority_only
28940606,The roles of AaMIXTA1 in regulating the initiation of glandular trichomes and cuticle biosynthesis in Artemisia annua.,The New phytologist,2018 Jan,terpene_essential_oil;sesquiterpene_lactone;diterpene_triterpene;biosynthesis_genes;genomics_phylogenomics;antiparasitic,genomics,2,title_priority_only
29241769,Antibacterial activity of Artemisia asiatica essential oil against some common respiratory infection causing bacterial strains and its mechanism of action in Haemophilus influenzae.,Microbial pathogenesis,2018 Jan,terpene_essential_oil,chemistry,2,title_priority_only
28864166,Artemisinin permeability via Caco-2 cells increases after simulated digestion of Artemisia annua leaves.,Journal of ethnopharmacology,2018 Jan 10,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic;safety,lactone,2,title_priority_only
29300490,Dimeric Cadinane Sesquiterpenoid Derivatives from Artemisia annua.,Organic letters,2018 Jan 19,terpene_essential_oil,chemistry,2,title_priority_only
29387574,Antioxidant and hepatoprotective effects of Artemisia dracunculus against CCl(4)-induced hepatotoxicity in rats.,Avicenna journal of phytomedicine,2018 Jan-Feb,safety,phenotype,2,title_priority_only
29656410,Combination of artemisinin-based natural compounds from Artemisia annua L. for the treatment of malaria: Pharmacodynamic and pharmacokinetic studies.,Phytotherapy research : PTR,2018 Jul,terpene_essential_oil;sesquiterpene_lactone;antiparasitic;safety,lactone,2,title_priority_only
29803465,"Towards a better understanding of Artemisia vulgaris: Botany, phytochemistry, pharmacological and biotechnological potential.","Food research international (Ottawa, Ont.)",2018 Jul,terpene_essential_oil;sesquiterpene_lactone;antiparasitic,chemistry,2,title_priority_only
30087924,Analysis and Isolation of Potential Artemisinin Precursors from Waste Streams of Artemisia Annua Extraction.,ACS omega,2018 Jul 31,sesquiterpene_lactone,lactone,2,title_priority_only
29976846,"1,10-Secoguaianolides from Artemisia austro-yunnanensis and Their Anti-Inflammatory Effects.","Molecules (Basel, Switzerland)",2018 Jul 5,terpene_essential_oil;biosynthesis_genes,lactone,2,title_priority_only
28651437,Comparative study on Artemisia halodendron Turcz. and its two related plants by GC-MS analysis and protective effect against carbon tetrachloride-induced hepatotoxicity in mice.,Natural product research,2018 Jun,terpene_essential_oil;safety,phenotype,2,title_priority_only
29945382,[Guaianolides from aerial parts of Artemisia myriantha].,Zhongguo Zhong yao za zhi = Zhongguo zhongyao zazhi = China journal of Chinese materia medica,2018 Jun,terpene_essential_oil;sesquiterpene_lactone,lactone,2,title_priority_only
30228799,The Tunisian Artemisia Essential Oil for Reducing Contamination of Stored Cereals by Tribolium castaneum.,Food technology and biotechnology,2018 Jun,terpene_essential_oil,chemistry,2,title_priority_only
30030948,Influence of abiotic elicitors on improvement production of artemisinin in cell culture of Artemisia annua L.,"Cellular and molecular biology (Noisy-le-Grand, France)",2018 Jun 30,terpene_essential_oil;sesquiterpene_lactone;diterpene_triterpene;biosynthesis_genes;antiparasitic,lactone,2,title_priority_only
29353156,Sesquiterpenoids from Artemisia vestita.,Phytochemistry,2018 Mar,terpene_essential_oil;biosynthesis_genes,chemistry,2,title_priority_only
29491554,Antimalarial activity of Artemisia nilagirica against Plasmodium falciparum.,Journal of parasitic diseases : official organ of the Indian Society for Parasitology,2018 Mar,antiparasitic,phenotype,2,title_priority_only
33474169,"The complete chloroplast genome of Artemisia hallaisanensis Nakai (Asteraceae), an endemic medicinal herb in Korea.","Mitochondrial DNA. Part B, Resources",2018 Mar 14,genomics_phylogenomics,genomics,2,title_priority_only
29589124,Biotechnological approaches for artemisinin production in Artemisia.,World journal of microbiology & biotechnology,2018 Mar 27,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;genomics_phylogenomics;antiparasitic,lactone,2,title_priority_only
28532258,Fumigant and repellent activities of essential oil extracted from Artemisia dubia and its main compounds against two stored product pests.,Natural product research,2018 May,terpene_essential_oil;safety,chemistry,2,title_priority_only
28606189,Therapeutic efficacy of Artemisia absinthium against Hymenolepis nana: in vitro and in vivo studies in comparison with the anthelmintic praziquantel.,Journal of helminthology,2018 May,antiparasitic,phenotype,2,title_priority_only
29580507,Study of two-stage ohmic hydro-extraction of essential oil from Artemisia aucheri Boiss.: Antioxidant and antimicrobial characteristics.,"Food research international (Ottawa, Ont.)",2018 May,terpene_essential_oil,chemistry,2,title_priority_only
29756212,Optimization of artemisinin extraction from Artemisia annua L. with supercritical carbon dioxide + ethanol using response surface methodology.,Electrophoresis,2018 May 13,sesquiterpene_lactone;antiparasitic,lactone,2,title_priority_only
29505835,Selection and validation of reference genes for quantitative real-time PCR in Artemisia sphaerocephala based on transcriptome sequence data.,Gene,2018 May 30,genomics_phylogenomics,genomics,2,title_priority_only
29857558,Red and Blue Light Promote the Accumulation of Artemisinin in Artemisia Annua L.,"Molecules (Basel, Switzerland)",2018 May 31,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;genomics_phylogenomics;antiparasitic,lactone,2,title_priority_only
30556010,Evaluation of the Leaf Essential Oil from Artemisia vulgaris and Its Larvicidal and Repellent Activity against Dengue Fever Vector Aedes aegypti-An Experimental and Molecular Docking Investigation.,ACS omega,2018 Nov 30,terpene_essential_oil,chemistry,2,title_priority_only
30323325,Author Correction: Expression of key genes affecting artemisinin content in five Artemisia species.,Scientific reports,2018 Oct 15,sesquiterpene_lactone,lactone,2,title_priority_only
29936053,A phylogenetic road map to antimalarial Artemisia species.,Journal of ethnopharmacology,2018 Oct 28,terpene_essential_oil;sesquiterpene_lactone;genomics_phylogenomics;antiparasitic,phenotype,2,title_priority_only
30864526,Analysis of the Essential Oils of Five Artemisia Species and Evaluation of their Cytotoxic and Proapoptotic Effects.,Mini reviews in medicinal chemistry,2019,terpene_essential_oil;biosynthesis_genes,chemistry,2,title_priority_only
31354901,Cytotoxic Effects of Artemisia annua L. and Pure Artemisinin on the D-17 Canine Osteosarcoma Cell Line.,Oxidative medicine and cellular longevity,2019,terpene_essential_oil;sesquiterpene_lactone;antiparasitic,lactone,2,title_priority_only
31404264,The Essential Oils and Eucalyptol From Artemisia vulgaris L. Prevent Acetaminophen-Induced Liver Injury by Activating Nrf2-Keap1 and Enhancing APAP Clearance Through Non-Toxic Metabolic Pathway.,Frontiers in pharmacology,2019,terpene_essential_oil;biosynthesis_genes;safety,chemistry,2,title_priority_only
31417596,Flavonoid Versus Artemisinin Anti-malarial Activity in Artemisia annua Whole-Leaf Extracts.,Frontiers in plant science,2019,sesquiterpene_lactone;biosynthesis_genes;genomics_phylogenomics;antiparasitic,lactone,2,title_priority_only
31920644,Suspected Hepatotoxicity With a Supercritical Carbon Dioxide Extract of Artemisia annua in Grapeseed Oil Used in New Zealand.,Frontiers in pharmacology,2019,safety,phenotype,2,title_priority_only
30821346,AaPP2C1 negatively regulates the expression of genes involved in artemisinin biosynthesis through dephosphorylating AaAPK1.,FEBS letters,2019 Apr,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone;genomics,2,title_priority_only
30939762,Chemical Profile and Biological Activities of Essential Oil from Artemisia vulgaris L. Cultivated in Brazil.,"Pharmaceuticals (Basel, Switzerland)",2019 Apr 1,terpene_essential_oil;antiparasitic,chemistry,2,title_priority_only
31003442,Simultaneous Quantification of Five Sesquiterpene Components after Ultrasound Extraction in Artemisia annua L. by an Accurate and Rapid UPLC⁻PDA Assay.,"Molecules (Basel, Switzerland)",2019 Apr 18,terpene_essential_oil;sesquiterpene_lactone,chemistry,2,title_priority_only
30942629,Biosynthesis of anti-leishmanial natural products in callus cultures of Artemisia scoparia.,"Artificial cells, nanomedicine, and biotechnology",2019 Dec,biosynthesis_genes;antiparasitic;safety,genomics,2,title_priority_only
33911989,It is not just artemisinin: Artemisia sp. for treating diseases including malaria and schistosomiasis.,Phytochemistry reviews : proceedings of the Phytochemical Society of Europe,2019 Dec,terpene_essential_oil;sesquiterpene_lactone,lactone,2,title_priority_only
30366267,Ecotoxicity of a novel biopesticide from Artemisia absinthium on non-target aquatic organisms.,Chemosphere,2019 Feb,terpene_essential_oil;safety,phenotype,2,title_priority_only
30529065,Lactone ring-opening seco-guaianolide involved heterodimers linked via an ester bond from Artemisia argyi with NO inhibitory activity.,Fitoterapia,2019 Jan,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes,lactone,2,title_priority_only
30700013,"Chemical Composition and Antimicrobial Activities of Artemisia argyi Lévl. et Vant Essential Oils Extracted by Simultaneous Distillation-Extraction, Subcritical Extraction and Hydrodistillation.","Molecules (Basel, Switzerland)",2019 Jan 29,terpene_essential_oil;safety,chemistry,2,title_priority_only
30709043,Assessment of Artemisinin Contents in Selected Artemisia Species from Tajikistan (Central Asia).,"Medicines (Basel, Switzerland)",2019 Jan 31,sesquiterpene_lactone,lactone,2,title_priority_only
30822491,Substrate promiscuity of enzymes from the sesquiterpene biosynthetic pathways from Artemisia annua and Tanacetum parthenium allows for novel combinatorial sesquiterpene production.,Metabolic engineering,2019 Jul,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes,chemistry,2,title_priority_only
